id_presupuesto,departamento_id,categoria_id,periodo_id,monto_presupuestado,monto_ejecutado,sin_dato_ejecucion,pct_ejecucion,desviacion_absoluta,desviacion_pct,flag_alerta_sobreejecucion,presupuesto_ytd,ejecutado_ytd,pct_ejecucion_ytd
1,1,1,1,43139.26,42692.08,False,0.989634036374291,-447.1800000000003,-0.010365963625708931,False,43139.26,42692.08,0.989634036374291
2,1,1,2,42084.92,43456.48,False,1.0325902960015132,1371.560000000005,0.03259029600151325,False,85224.18,86148.56,1.0108464522627265
3,1,1,3,42513.95,42426.84,False,0.9979510254869284,-87.11000000000058,-0.0020489745130716054,False,127738.13,128575.4,1.0065545816272712
4,1,1,4,42425.03,43062.15,False,1.0150175497813438,637.1200000000026,0.015017549781343764,False,170163.16,171637.55,1.008664566407911
5,1,1,5,43305.78,43880.34,False,1.0132675130202018,574.5599999999977,0.01326751302020187,False,213468.94,215517.89,1.0095983518726426
6,1,1,6,43203.22,43011.24,False,0.9955563497350428,-191.9800000000032,-0.004443650264957176,False,256672.16,258529.13,1.0072347932085817
7,1,1,7,43572.98,41633.14,False,0.9554806671473927,-1939.8400000000038,-0.04451933285260736,False,300245.14,300162.27,0.9997239922018388
8,1,1,8,42191.19,43873.3,False,1.0398687498503836,1682.1100000000006,0.03986874985038347,False,342436.33,344035.57,1.0046701820452286
9,1,1,9,42766.02,43169.83,False,1.0094423095719454,403.81000000000495,0.00944230957194532,False,385202.35,387205.4,1.0051999942367955
10,1,1,10,42093.13,42913.92,False,1.0194993814905189,820.7900000000009,0.019499381490518785,False,427295.48,430119.32,1.0066086353171815
11,1,1,11,42417.18,41726.48,False,0.983716503548798,-690.6999999999971,-0.016283496451202015,False,469712.66,471845.8,1.0045413721656982
12,1,1,12,42909.19,42750.28,False,0.9962965975353997,-158.9100000000035,-0.003703402464600322,False,512621.85,514596.08,1.0038512404416629
73,1,2,1,8120.44,8158.75,False,1.0047177246553143,38.3100000000004,0.004717724655314294,False,8120.44,8158.75,1.0047177246553143
74,1,2,2,7940.7,8080.73,False,1.017634465475336,140.02999999999975,0.017634465475335898,False,16061.14,16239.48,1.0111038195296225
75,1,2,3,8049.74,7861.82,False,0.9766551466258537,-187.92000000000007,-0.023344853374146254,False,24110.879999999997,24101.3,0.9996026690025417
76,1,2,4,7966.6,7892.61,False,0.9907124745813771,-73.99000000000069,-0.009287525418622836,False,32077.48,31993.91,0.9973947454725247
77,1,2,5,8132.66,8026.48,False,0.9869440011017305,-106.18000000000029,-0.013055998898269482,False,40210.14,40020.39,0.9952810410508394
78,1,2,6,7986.83,7768.28,False,0.9726362023481155,-218.55000000000018,-0.027363797651884438,False,48196.97,47788.67,0.9915285130994749
79,1,2,7,7924.76,7937.13,False,1.00156093055184,12.36999999999989,0.0015609305518400418,False,56121.729999999996,55725.799999999996,0.9929451568937736
80,1,2,8,7918.92,7928.87,False,1.0012564844701044,9.949999999999818,0.0012564844701044861,False,64040.65,63654.67,0.9939728906561691
81,1,2,9,8019.64,7852.44,False,0.9791511838436637,-167.20000000000073,-0.020848816156336283,False,72060.29,71507.11,0.9923233725537325
82,1,2,10,7924.08,8107.8,False,1.0231850258957507,183.72000000000025,0.023185025895750708,False,79984.37,79614.91,0.9953808475330869
83,1,2,11,8027.07,8159.66,False,1.016517857699011,132.59000000000015,0.016517857699010992,False,88011.44,87774.56999999999,0.9973086453306523
84,1,2,12,8127.3,7820.76,False,0.9622826769037688,-306.53999999999996,-0.037717323096231214,False,96138.74,95595.33,0.9943476479928902
85,1,4,1,4979.88,5041.36,False,1.0123456790123455,61.47999999999956,0.012345679012345592,False,4979.88,5041.36,1.0123456790123455
86,1,4,2,4943.86,4990.82,False,1.0094986508517636,46.960000000000036,0.00949865085176361,False,9923.74,10032.18,1.0109273318325551
87,1,4,3,5099.51,5108.52,False,1.0017668364215386,9.010000000000218,0.0017668364215385826,False,15023.25,15140.7,1.0078178822824622
88,1,4,4,5001.91,5055.94,False,1.0108018736842526,54.029999999999745,0.010801873684252564,False,20025.16,20196.64,1.0085632274598555
89,1,4,5,4918.18,5079.33,False,1.032766185865503,161.14999999999964,0.03276618586550302,False,24943.34,25275.97,1.013335423403602
90,1,4,6,4909.42,4964.11,False,1.011139808775782,54.6899999999996,0.011139808775781987,False,29852.760000000002,30240.079999999998,1.012974344750703
91,1,4,7,4921.93,4941.61,False,1.0039984315095907,19.67999999999938,0.003998431509590624,False,34774.69,35181.69,1.0117039145424445
92,1,4,8,5025.49,5078.82,False,1.0106119005310925,53.32999999999993,0.010611900531092476,False,39800.18,40260.509999999995,1.01156602809334
93,1,4,9,5058.42,4902.14,False,0.9691049774435496,-156.27999999999975,-0.030895022556450383,False,44858.6,45162.65,1.0067779645374577
94,1,4,10,4984.43,4937.38,False,0.9905606057262315,-47.05000000000018,-0.009439394273768551,False,49843.03,50100.03,1.005156187334518
95,1,4,11,4912.71,4920.03,False,1.001490012640681,7.319999999999709,0.00149001264068095,False,54755.74,55020.06,1.004827256466628
96,1,4,12,4976.32,4894.7,False,0.9835983216513408,-81.61999999999989,-0.01640167834865923,False,59732.06,59914.759999999995,1.0030586589513235
97,1,5,1,2549.61,2514.26,False,0.9861351343931033,-35.34999999999991,-0.013864865606896705,False,2549.61,2514.26,0.9861351343931033
98,1,5,2,2502.91,2528.3,False,1.0101441921603256,25.390000000000327,0.010144192160325513,False,5052.52,5042.56,0.9980287064672678
99,1,5,3,2547.11,2490.66,False,0.9778376277428144,-56.45000000000027,-0.0221623722571857,False,7599.63,7533.22,0.9912614166742328
100,1,5,4,2536.08,2462.56,False,0.9710103782215073,-73.51999999999998,-0.028989621778492784,False,10135.71,9995.78,0.9861943563894391
101,1,5,5,2451.15,2511.44,False,1.0245966179140404,60.289999999999964,0.024596617914040334,False,12586.86,12507.220000000001,0.9936727666789017
102,1,5,6,2522.07,2562.41,False,1.0159947979239274,40.33999999999969,0.015994797923927443,False,15108.93,15069.630000000001,0.9973988892661493
103,1,5,7,2518.17,2495.5,False,0.9909974306738624,-22.670000000000073,-0.00900256932613766,False,17627.1,17565.13,0.9964843905123363
104,1,5,8,2503.7,2474.47,False,0.9883252785876903,-29.230000000000018,-0.01167472141230979,False,20130.8,20039.6,0.9954696286287679
105,1,5,9,2476.68,2507.51,False,1.0124481160262935,30.830000000000382,0.01244811602629342,False,22607.48,22547.11,0.9973296448785978
106,1,5,10,2514.1,2540.88,False,1.0106519231534148,26.7800000000002,0.010651923153414821,False,25121.58,25087.99,0.9986629025722108
107,1,5,11,2461.16,2506.39,False,1.0183775130426302,45.23000000000002,0.018377513042630314,False,27582.739999999998,27594.38,1.0004220030352315
108,1,5,12,2493.48,,True,,,,False,30076.22,,
13,2,1,1,33287.41,35569.18,False,1.068547537943024,2281.769999999997,0.068547537943024,False,33287.41,35569.18,1.068547537943024
14,2,1,2,33521.26,,True,,,,False,66808.67000000001,,
15,2,1,3,34133.42,35274.04,False,1.0334165167158755,1140.6200000000026,0.0334165167158756,False,100942.09,70843.22,0.7018204200051733
16,2,1,4,33990.99,34835.71,False,1.0248512914745938,844.7200000000012,0.024851291474593744,False,134933.08000000002,105678.93,0.7831951216113942
17,2,1,5,33550.58,34678.7,False,1.0336244559706567,1128.1199999999953,0.0336244559706567,False,168483.66,140357.63,0.8330637522950297
18,2,1,6,34051.15,35563.45,False,1.044412596931381,1512.2999999999956,0.04441259693138104,False,202534.81,175921.08,0.8685967612184788
19,2,1,7,34349.96,35504.57,False,1.0336131395786197,1154.6100000000006,0.03361313957861962,False,236884.77000000002,211425.65,0.8925252982705473
20,2,1,8,33260.22,33870.76,False,1.0183564630660893,610.5400000000009,0.018356463066089186,False,270144.99,245296.41,0.9080176167620211
21,2,1,9,34345.06,33759.19,False,0.9829416515795868,-585.8699999999953,-0.017058348420413164,False,304490.05,279055.6,0.916468699059296
22,2,1,10,34198.91,33228.09,False,0.971612545546042,-970.820000000007,-0.028387454453957944,False,338688.96,312283.69,0.9220368151356335
23,2,1,11,33713.19,34749.35,False,1.0307345581951752,1036.1599999999962,0.030734558195175128,False,372402.15,347033.04,0.9318771118802616
24,2,1,12,33462.42,32666.45,False,0.9762130174685514,-795.9699999999975,-0.02378698253144864,False,405864.57,379699.49,0.9355324856269174
109,2,2,1,5988.89,6316.6,False,1.0547196558961678,327.71000000000004,0.05471965589616774,False,5988.89,6316.6,1.0547196558961678
110,2,2,2,6108.92,6138.01,False,1.0047618891718995,29.090000000000146,0.004761889171899476,False,12097.810000000001,12454.61,1.0294929412844143
111,2,2,3,6090.2,6091.35,False,1.000188827953105,1.1500000000005457,0.00018882795310507796,False,18188.010000000002,18545.96,1.0196805477894502
112,2,2,4,5943.21,5852.38,False,0.9847170131965722,-90.82999999999993,-0.015282986803427765,False,24131.22,24398.34,1.0110694776310523
113,2,2,5,6000.14,6260.83,False,1.0434473195625436,260.6899999999996,0.04344731956254347,False,30131.36,30659.170000000002,1.017516965712799
114,2,2,6,5922.88,5874.37,False,0.9918097277000378,-48.51000000000022,-0.008190272299962217,False,36054.24,36533.54,1.0132938594739482
115,2,2,7,6099.03,5925.75,False,0.9715889247962382,-173.27999999999975,-0.02841107520376187,False,42153.270000000004,42459.29,1.0072596977648471
116,2,2,8,6088.92,6252.33,False,1.0268372716343785,163.40999999999985,0.026837271634378487,False,48242.19,48711.62,1.0097306942325794
117,2,2,9,5951.63,6053.78,False,1.01716336533017,102.14999999999964,0.017163365330169992,False,54193.82,54765.4,1.0105469590444076
118,2,2,10,6033.35,5986.33,False,0.9922066513628415,-47.02000000000044,-0.007793348637158533,False,60227.17,60751.73,1.008709690327472
119,2,2,11,6026.15,5989.78,False,0.9939646374550916,-36.36999999999989,-0.006035362544908423,False,66253.32,66741.51,1.0073685363993832
120,2,2,12,5916.68,6183.14,False,1.0450353914695403,266.46000000000004,0.04503539146954035,False,72170.0,72924.65,1.01045656089788
121,2,3,1,4042.0,4100.81,False,1.0145497278574964,58.8100000000004,0.014549727857496388,False,4042.0,4100.81,1.0145497278574964
122,2,3,2,4006.3,3880.15,False,0.9685120934528118,-126.15000000000009,-0.0314879065471882,False,8048.3,7980.960000000001,0.9916330156679051
123,2,3,3,4044.58,3897.66,False,0.9636748438651231,-146.92000000000007,-0.036325156134876815,False,12092.880000000001,11878.62,0.9822821362653065
124,2,3,4,4004.86,4227.68,False,1.0556374005583218,222.82000000000016,0.05563740055832168,False,16097.74,16106.300000000001,1.0005317516620347
125,2,3,5,3920.09,3971.43,False,1.0130966380873907,51.33999999999969,0.01309663808739077,False,20017.83,20077.73,1.0029923323357226
126,2,3,6,3971.86,4194.98,False,1.0561751924790903,223.11999999999944,0.05617519247909026,False,23989.690000000002,24272.71,1.011797568038603
127,2,3,7,3923.12,4092.46,False,1.043164624074716,169.34000000000015,0.04316462407471608,False,27912.81,28365.170000000002,1.0162061791700656
128,2,3,8,4068.66,4231.34,False,1.039983680130559,162.6800000000003,0.03998368013055903,False,31981.47,32596.510000000002,1.0192311360297073
129,2,3,9,4060.6,,True,,,,False,36042.07,,
130,2,3,10,4053.07,3983.39,False,0.9828080936179241,-69.68000000000029,-0.01719190638207588,False,40095.14,36579.9,0.9123275289723394
131,2,3,11,3969.2,4157.01,False,1.0473168396654238,187.8100000000004,0.04731683966542387,False,44064.34,40736.91,0.92448701149274
132,2,3,12,3929.27,3936.33,False,1.0017967714104656,7.059999999999945,0.0017967714104655432,False,47993.61,44673.240000000005,0.9308164149352384
133,2,5,1,3045.36,3017.87,False,0.9909731525993642,-27.490000000000236,-0.009026847400635798,False,3045.36,3017.87,0.9909731525993642
134,2,5,2,3053.63,3083.28,False,1.0097097552748695,29.65000000000009,0.00970975527486961,False,6098.99,6101.15,1.0003541569997656
135,2,5,3,2950.28,3168.61,False,1.0740031454641592,218.32999999999993,0.0740031454641593,False,9049.27,9269.76,1.02436550130563
136,2,5,4,2998.32,2995.41,False,0.9990294564956375,-2.9100000000003092,-0.000970543504362546,False,12047.59,12265.17,1.0180600435439786
137,2,5,5,2948.31,,True,,,,False,14995.900000000001,,
138,2,5,6,3031.27,2962.34,False,0.9772603562203301,-68.92999999999984,-0.022739643779669853,False,18027.170000000002,15227.51,0.844697753446603
139,2,5,7,3031.9,3153.19,False,1.0400046175665425,121.28999999999996,0.040004617566542416,False,21059.07,18380.7,0.8728163209486459
140,2,5,8,2955.41,2949.04,False,0.9978446306942185,-6.369999999999891,-0.0021553693057815636,False,24014.48,21329.74,0.8882032840186421
141,2,5,9,2997.03,3083.33,False,1.0287951738888166,86.29999999999973,0.028795173888816503,False,27011.510000000002,24413.07,0.9038024901236547
142,2,5,10,3005.98,,True,,,,False,30017.49,,
143,2,5,11,2971.81,3053.87,False,1.0276128016259451,82.05999999999995,0.027612801625945115,False,32989.3,27466.94,0.8326014798737772
144,2,5,12,3044.69,3004.65,False,0.9868492358827993,-40.039999999999964,-0.013150764117200753,False,36033.99,30471.59,0.8456346355205183
25,3,1,1,48383.98,47477.05,False,0.9812555726089504,-906.9300000000003,-0.018744427391049687,False,48383.98,47477.05,0.9812555726089504
26,3,1,2,47204.43,49257.99,False,1.0435035440529628,2053.5599999999977,0.04350354405296278,False,95588.41,96735.04000000001,1.0119954919220855
27,3,1,3,46740.97,46321.54,False,0.9910265020173951,-419.4300000000003,-0.008973497982604989,False,142329.38,143056.58000000002,1.0051092754004831
28,3,1,4,46748.52,49849.76,False,1.0663387846289039,3101.2400000000052,0.06633878462890387,False,189077.9,192906.34,1.0202479507123783
29,3,1,5,48175.45,51048.98,False,1.0596471854440386,2873.530000000006,0.059647185444038534,False,237253.35,243955.32,1.0282481575075757
30,3,1,6,47712.14,49851.45,False,1.0448378546843633,2139.3099999999977,0.044837854684363306,False,284965.49,293806.77,1.0310257919301036
31,3,1,7,48098.73,49733.61,False,1.0339900866405412,1634.8799999999974,0.03399008664054118,False,333064.22,343540.38,1.0314538739706116
32,3,1,8,47951.63,49629.65,False,1.0349940137592821,1678.020000000004,0.0349940137592821,False,381015.85,393170.03,1.0318994078592796
33,3,1,9,47583.86,50447.14,False,1.0601733444911783,2863.279999999999,0.06017334449117829,False,428599.71,443617.17,1.0350384278141485
34,3,1,10,48414.2,49511.47,False,1.022664218349162,1097.270000000004,0.02266421834916211,False,477013.91,493128.64,1.033782515901895
35,3,1,11,47284.14,50238.13,False,1.0624731675356685,2953.989999999998,0.06247316753566837,False,524298.05,543366.77,1.036369999850276
36,3,1,12,47613.91,48783.64,False,1.0245669805315294,1169.729999999996,0.024566980531529458,False,571911.96,592150.41,1.0353873522770884
145,3,2,1,21932.36,21961.87,False,1.0013455004386211,29.5099999999984,0.0013455004386212154,False,21932.36,21961.87,1.0013455004386211
146,3,2,2,21746.38,23446.36,False,1.078173010864337,1699.9799999999996,0.07817301086433694,False,43678.740000000005,45408.229999999996,1.0395956934655164
